cod_modelo_color,cod_color_code,des_color_specification_esp,des_agrup_color_eng,des_sex,des_age,des_line,des_fabric,des_product_category,des_product_aggregated_family,des_product_family,des_product_type,des_filename,cod_outfit,image_embedding
57087711-99,99,NEGRO,GREY,Female,Adult,SHE,P-PLANA,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Dresses,Dress,datathon/images/2023_57087711_99.jpg,[7269],[0.1559955  2.3069007  0.11247683 ... 0.1682898  0.3123724  1.5705452 ]
57074781-TU,TU,TEJANO GRIS OSCURO,GREY,Female,Adult,SHE,J-JEANS,Bottoms,Jeans,Jeans,Jeans,datathon/images/2023_57074781_TU.jpg,"[6339, 6340, 3718, 6748, 3231, 7538, 6133, 7492, 6622, 6225, 4770, 2877, 4133, 5899]",[0.1315828  1.2279762  0.06815494 ... 0.02589313 0.10296529 0.7969442 ]
57057719-02,02,OFFWHITE,WHITE,Female,Adult,SHE,P-PLANA,Tops,Shirts,Shirt,Shirt,datathon/images/2023_57057719_02.jpg,[6065],[0.11534745 1.6893364  0.01577214 ... 0.6649411  0.0433976  0.79389346]
57095805-50,50,CELESTE,BLUE,Female,Adult,SHE,T-TRICOT,Tops,Tops,Tops,Top,datathon/images/2023_57095805_50.jpg,[7594],[0.         2.2517507  0.11078992 ... 0.7528555  0.09968989 0.6133838 ]
57073813-85,85,ROSA,PINK,Female,Adult,SHE,T-TRICOT,Tops,Tops,Tops,Top,datathon/images/2023_57073813_85.jpg,[6683],[0.04948673 0.85250545 0.0353855  ... 1.5593508  0.08170389 0.10070148]
57037736-52,52,AZUL,BLUE,Female,Adult,SHE,P-PLANA,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Dresses,Dress,datathon/images/2023_57037736_52.jpg,[4762],[0.03938887 2.6975396  0.04693857 ... 0.50334    0.07591187 2.2282882 ]
57058271-99,99,NEGRO,GREY,Female,Adult,SHE,P-PLANA,Bottoms,Skirts and shorts,Skirts,Skirt,datathon/images/2023_57058271_99.jpg,[6136],[0.00244229 0.34724024 0.08576968 ... 0.2643545  0.09434896 0.28491074]
57045810-95,95,ANTRACITA,GREY,Female,Adult,SHE,K-CIRCULAR,Bottoms,Skirts and shorts,Skirts,Skirt,datathon/images/2023_57045810_95.jpg,"[4629, 5298, 7599]",[0.1017792  0.16859175 0.06327018 ... 0.18934833 0.1174098  0.20877188]
57097745-56,56,NAVY,BLUE,Female,Adult,SHE,P-PLANA,"Accesories, Swim and Intimate",Swim and intimate,Intimate,Pyjama Shirt,datathon/images/2023_57097745_56.jpg,"[6521, 7738]",[0.00791983 2.817131   0.00579678 ... 0.28760138 0.04833675 1.3897411 ]
57057749-43,43,VERDE,GREEN,Female,Adult,SHE,C-COMPLEMENTOS,"Accesories, Swim and Intimate",Accessories,Footwear,Shoes,datathon/images/2023_57057749_43.jpg,[6096],[0.7345092  0.11799132 4.1294494  ... 0.92050207 0.13574083 0.6317224 ]
57029119-99,99,NEGRO,GREY,Female,Adult,SHE,O-POLIPIEL,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Dresses,Dress,datathon/images/2023_57029119_99.jpg,[4379],[0.2044401  1.8740112  0.09708316 ... 0.24459758 0.08837328 0.19119829]
43027739-99,99,NEGRO,GREY,Female,Adult,SHE,C-COMPLEMENTOS,"Accesories, Swim and Intimate",Accessories,Footwear,Sandals,datathon/images/2019_43027739_99.jpg,"[628, 1413, 1795, 198, 1772, 1976, 2176, 2393, 197, 2175]",[0.13644768 0.08210573 0.8155052  ... 0.70314056 0.05403608 0.30010912]
53080539-TM,TM,TEJANO MEDIO,BLUE,Female,Adult,SHE,J-JEANS,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Dresses,Dress,datathon/images/2019_53080539_TM.jpg,[2167],[0.01717922 4.555773   0.16989125 ... 1.255794   0.03727797 0.9829586 ]
53070581-92,92,GRIS,GREY,Female,Adult,SHE,C-COMPLEMENTOS,"Accesories, Swim and Intimate",Accessories,Wallets & cases,Purse,datathon/images/2019_53070581_92.jpg,"[1760, 1761, 1969, 2181]",[0.8023182  0.04020552 0.11292669 ... 0.28861037 0.87937313 0.20640944]
53050600-99,99,NEGRO,GREY,Female,Adult,SHE,P-PLANA,Bottoms,Trousers & leggings,Trousers,Trousers,datathon/images/2019_53050600_99.jpg,"[1857, 1549, 2410, 4859, 6059]",[0.13055973 0.89227444 0.05521743 ... 0.65995497 0.10890395 0.9772186 ]
53030652-70,70,ROJO,RED,Female,Adult,SHE,K-CIRCULAR,Tops,T-shirts,T-shirt,T-Shirt,datathon/images/2019_53030652_70.jpg,[1185],[0.36178294 4.9077053  1.0072069  ... 1.6120648  0.02112354 1.0636863 ]
53050718-26,26,PEACH,ORANGE,Female,Adult,SHE,C-COMPLEMENTOS,"Accesories, Swim and Intimate",Accessories,Jewellery,Earrings,datathon/images/2019_53050718_26.jpg,[1582],[0.5637913  0.02165283 0.3172368  ... 0.7742948  0.43486193 1.0051746 ]
51023030-56,56,NAVY,BLUE,Female,Adult,SHE,P-PLANA,Tops,Shirts,Shirt,Shirt,datathon/images/2019_51023030_56.jpg,[107],[0.30948192 2.118268   0.13320492 ... 0.2619584  0.4553357  0.55512595]
53020798-05,05,CRUDO,WHITE,Female,Adult,SHE,P-PLANA,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Dresses,Dress,datathon/images/2019_53020798_05.jpg,[1016],[0.         0.5527468  0.05892198 ... 0.73862165 0.05973751 0.8261875 ]
51083712-06,06,PIEDRA,WHITE,Female,Adult,SHE,P-PLANA,Bottoms,Trousers & leggings,Trousers,Trousers,datathon/images/2019_51083712_06.jpg,"[456, 531, 4475]",[0.10761562 1.2494327  0.16364844 ... 0.84476703 0.14632775 0.6167911 ]
43088834-50,50,CELESTE,BLUE,Female,Adult,SHE,K-CIRCULAR,Tops,Tops,Tops,Top,datathon/images/2019_43088834_50.jpg,[532],[0.         1.971671   0.0161663  ... 1.9166797  0.10173373 0.1854494 ]
51080836-70,70,ROJO,RED,Female,Adult,SHE,P-PLANA,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Jumpsuit,Jumpsuit,datathon/images/2019_51080836_70.jpg,[442],[0.08998775 1.8705975  0.04152637 ... 1.0362067  0.06624008 0.86506325]
53000874-70,70,ROJO,RED,Female,Adult,SHE,K-CIRCULAR,Tops,T-shirts,T-shirt,T-Shirt,datathon/images/2019_53000874_70.jpg,[630],[0.5901522  2.0861757  0.10443888 ... 2.752696   0.02871182 0.7454926 ]
53050914-99,99,NEGRO,GREY,Female,Adult,SHE,T-TRICOT,Tops,Tops,Tops,Top,datathon/images/2019_53050914_99.jpg,"[394, 2076, 1270, 1614]",[0.12839709 1.4387276  0.08388682 ... 1.4207288  0.06109953 0.02752521]
53050943-52,52,AZUL,BLUE,Female,Adult,SHE,C-COMPLEMENTOS,"Accesories, Swim and Intimate",Accessories,Wallets & cases,Wallet,datathon/images/2019_53050943_52.jpg,"[1621, 2035]",[0.00408481 0.22366025 0.131408   ... 0.4368157  0.10865905 0.22314744]
53063745-85,85,ROSA,PINK,Female,Adult,SHE,L-PIEL,Bottoms,Skirts and shorts,Skirts,Skirt,datathon/images/2019_53063745_85.jpg,[1887],"[9.3155017e-04 1.4145697e+00 3.7576821e-01 ... 1.4868945e+00 2.3271383e-01
 3.6439177e-01]"
53075019-02,02,OFFWHITE,WHITE,Female,Adult,SHE,P-PLANA,Tops,Shirts,Shirt,Blouse,datathon/images/2019_53075019_02.jpg,"[1339, 2119, 2118, 1104, 6115, 885, 6270, 416, 569, 6799, 6801, 137, 2541]",[0.18791653 0.71183056 0.01413733 ... 0.8234146  0.1294391  0.32923096]
51035743-08,08,BEIGE,WHITE,Female,Adult,SHE,P-PLANA,Outerwear,Jackets and Blazers,Blazers,Blazer,datathon/images/2019_51035743_08.jpg,"[53, 196]",[0.27798474 0.43794826 0.00248857 ... 0.15215613 0.12250639 0.94636625]
53013785-81,81,ROSA PASTEL,PINK,Female,Adult,SHE,C-COMPLEMENTOS,"Accesories, Swim and Intimate",Accessories,Wallets & cases,Wallet,datathon/images/2019_53013785_81.jpg,[1684],[0.00540236 0.18482722 0.04188091 ... 0.50253457 0.21757369 0.368258  ]
53025772-52,52,AZUL,BLUE,Female,Adult,SHE,K-CIRCULAR,Tops,T-shirts,T-shirt,T-Shirt,datathon/images/2019_53025772_52.jpg,[1135],"[9.14446637e-03 1.57803547e+00 1.21119886e-03 ... 2.33569100e-01
 1.24858685e-01 8.45089972e-01]"
57077650-78,78,BURDEOS,RED,Female,Adult,SHE,T-TRICOT,Tops,Sweaters and Cardigans,Cardigans,Cardigan,datathon/images/2019_57077650_78.jpg,[6880],[0.15148665 2.1065836  0.1984747  ... 0.44651005 0.21904244 1.1456369 ]
57048629-52,52,AZUL,BLUE,Female,Adult,SHE,P-PLANA,Outerwear,Coats and Parkas,Coats,Coat,datathon/images/2019_57048629_52.jpg,"[6600, 5478]",[0.50023675 3.1454427  0.43462497 ... 0.2757993  0.14093317 3.1049693 ]
57006714-05,05,CRUDO,WHITE,Female,Adult,SHE,T-TRICOT,Tops,Sweaters and Cardigans,Sweater,Sweater,datathon/images/2019_57006714_05.jpg,"[3138, 4734]",[0.02058544 2.2027164  0.0647798  ... 0.40500078 0.1298815  0.37437284]
57049403-70,70,ROJO,RED,Female,Adult,SHE,P-PLANA,Outerwear,Coats and Parkas,Puffer coats,Puffer coat,datathon/images/2019_57049403_70.jpg,[5514],[0.7596489  0.6580691  0.0012279  ... 0.3548222  0.42670268 0.61459947]
47021252-99,99,NEGRO,GREY,Female,Adult,SHE,C-COMPLEMENTOS,"Accesories, Swim and Intimate",Accessories,Bags,Shoulder bag,datathon/images/2023_47021252_99.jpg,"[5641, 3513]",[0.02148718 0.04217388 0.18260323 ... 0.0148543  0.18750004 0.4462445 ]
57030038-TM,TM,TEJANO MEDIO,BLUE,Female,Adult,SHE,J-JEANS,Bottoms,Skirts and shorts,Shorts,Shorts,datathon/images/2023_57030038_TM.jpg,[4432],[0.         1.033506   0.00549922 ... 0.01718337 0.07175446 0.42510644]
47045960-98,98,VISON,GREY,Female,Adult,SHE,C-COMPLEMENTOS,Beauty,Fragance,Fragances,Bodymist,datathon/images/2023_47045960_98.jpg,[4447],[0.09775566 0.09908187 0.1512741  ... 1.3875843  0.55438393 0.09575499]
57040069-OR,OR,ORO,WHITE,Female,Adult,SHE,C-COMPLEMENTOS,"Accesories, Swim and Intimate",Accessories,Jewellery,Earrings,datathon/images/2023_57040069_OR.jpg,[4898],[0.91595423 0.29753911 0.15122445 ... 0.56680006 1.6278626  0.02745809]
57050080-52,52,AZUL,BLUE,Female,Adult,SHE,P-PLANA,Outerwear,Jackets and Blazers,Vest,Vest,datathon/images/2023_57050080_52.jpg,[5559],[0.04414839 1.4743133  0.04534233 ... 0.01380564 0.09728742 0.4213796 ]
57050257-99,99,NEGRO,GREY,Female,Adult,SHE,C-COMPLEMENTOS,"Accesories, Swim and Intimate",Accessories,Wallets & cases,Case,datathon/images/2023_57050257_99.jpg,"[2606, 2637, 4002, 4454, 4456, 4960, 4962, 5661, 5662]",[0.20359263 0.04007311 0.12432101 ... 0.0986963  0.15774804 0.1290856 ]
47097130-05,05,CRUDO,WHITE,Female,Adult,SHE,T-TRICOT,Tops,Sweaters and Cardigans,Cardigans,Cardigan,datathon/images/2023_47097130_05.jpg,"[5576, 3968]",[0.01014681 1.8350724  0.00286414 ... 0.         0.03397569 0.34319744]
57000287-01,01,BLANCO,WHITE,Female,Adult,SHE,J-JEANS,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Jumpsuit,Jumpsuit,datathon/images/2023_57000287_01.jpg,"[2653, 2654]",[0.15005665 2.7760623  0.05290581 ... 0.00458902 0.5858217  1.4867969 ]
57040294-TN,TN,TEJANO NEGRO,GREY,Female,Adult,SHE,J-JEANS,Bottoms,Jeans,Jeans,Jeans,datathon/images/2023_57040294_TN.jpg,"[4240, 4994, 2830]",[0.20253773 1.5363197  0.00185761 ... 0.         0.9901564  0.996137  ]
57073255-56,56,NAVY,BLUE,Female,Adult,SHE,C-COMPLEMENTOS,"Accesories, Swim and Intimate",Accessories,Gadgets,Umbrella,datathon/images/2023_57073255_56.jpg,[6657],[0.15815218 0.42445976 0.11290102 ... 0.30616242 0.8130747  0.10266548]
57000420-46,46,TURQUESA,BLUE,Female,Adult,SHE,K-CIRCULAR,"Accesories, Swim and Intimate",Swim and intimate,Swimwear,Bikini pantie,datathon/images/2023_57000420_46.jpg,"[2688, 2690]",[0.         0.5590516  0.17227744 ... 0.09319159 0.42903805 0.06685413]
57040365-85,85,ROSA,PINK,Female,Adult,SHE,P-PLANA,Outerwear,Jackets and Blazers,Blazers,Blazer,datathon/images/2023_57040365_85.jpg,"[2672, 5045]",[0.38108033 2.3890443  0.25837022 ... 0.         0.18587221 1.1009688 ]
57043266-99,99,NEGRO,GREY,Female,Adult,SHE,C-COMPLEMENTOS,"Accesories, Swim and Intimate",Accessories,"Hats, scarves and gloves",Foulard,datathon/images/2023_57043266_99.jpg,[5170],[0.00571439 1.2633319  0.26933262 ... 0.25239375 0.02935399 1.2715943 ]
57072889-PL,PL,PLATA,GREY,Female,Adult,SHE,C-COMPLEMENTOS,"Accesories, Swim and Intimate",Accessories,Bags,Crossbody bag,datathon/images/2023_57072889_PL.jpg,"[5849, 6650, 4547, 4549, 5846, 6673, 7044, 7045, 5884, 6266, 2723, 2725, 7040, 4550, 6262, 5201, 5368, 5658, 6155, 6163, 6246, 6683, 6874, 7065, 7366, 7670]",[0.         0.08545048 0.21570529 ... 0.21572863 0.05098693 0.6675975 ]
57083811-37,37,KHAKI,BROWN,Female,Adult,SHE,K-CIRCULAR,Bottoms,Trousers & leggings,Trousers,Trousers,datathon/images/2023_57083811_37.jpg,[7055],[0.17495666 1.604753   0.10020013 ... 0.         0.14091669 0.39162436]
57015972-05,05,CRUDO,WHITE,Female,Adult,SHE,J-JEANS,Bottoms,Jeans,Jeans,Jeans,datathon/images/2023_57015972_05.jpg,[3775],[0.23139106 0.90108454 0.02963431 ... 0.3550583  1.3231267  1.291506  ]
57074778-14,14,LIMA,YELLOW,Female,Adult,SHE,C-COMPLEMENTOS,"Accesories, Swim and Intimate",Accessories,Wallets & cases,Wallet,datathon/images/2023_57074778_14.jpg,[6746],[0.5283159  0.00407227 1.4891396  ... 1.5495     0.15685314 0.713484  ]
57047717-99,99,NEGRO,GREY,Female,Adult,SHE,K-CIRCULAR,Bottoms,Trousers & leggings,Trousers,Trousers,datathon/images/2023_57047717_99.jpg,"[5411, 6062, 7708]",[0.23465733 0.92136574 0.03186923 ... 0.24540272 0.6295011  1.0597981 ]
57025807-02,02,OFFWHITE,WHITE,Female,Adult,SHE,C-COMPLEMENTOS,"Accesories, Swim and Intimate",Accessories,Bags,Crossbody bag,datathon/images/2023_57025807_02.jpg,"[3235, 4182, 5196]",[0.         0.15147871 0.34388578 ... 0.30738494 0.8027536  0.2061203 ]
57023819-70,70,ROJO,RED,Female,Adult,SHE,T-TRICOT,Tops,Sweaters and Cardigans,Sweater,Sweater,datathon/images/2023_57023819_70.jpg,[4106],[0.14508505 1.0803717  0.2801882  ... 1.3831521  0.01837549 0.16731025]
57074430-99,99,NEGRO,GREY,Female,Adult,SHE,P-PLANA,Outerwear,Jackets and Blazers,Blazers,Blazer,datathon/images/2023_57074430_99.jpg,[6739],[0.42273656 1.8636868  0.3726177  ... 0.22595806 0.06690478 0.73735523]
57085805-57,57,AZUL NOCHE,BLUE,Female,Adult,SHE,P-PLANA,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Jumpsuit,Jumpsuit,datathon/images/2023_57085805_57.jpg,[7168],[0.22453685 2.3166351  0.05544595 ... 0.46878088 0.09419317 1.568706  ]
57007743-99,99,NEGRO,GREY,Female,Adult,SHE,T-TRICOT,Tops,Sweaters and Cardigans,Sweater,Sweater,datathon/images/2023_57007743_99.jpg,"[5296, 3904, 3221, 6837]",[0.04878578 2.3619747  0.04379019 ... 0.22359924 0.09705421 0.19797067]
57076019-99,99,NEGRO,GREY,Female,Adult,SHE,P-PLANA,Outerwear,Jackets and Blazers,Jackets,Jacket,datathon/images/2023_57076019_99.jpg,"[4062, 5933, 6851, 2849, 4754, 3801, 6849, 4060, 4631, 4521]",[0.00504899 2.6585326  0.6429999  ... 0.46664515 0.50542074 0.82399464]
57007745-20,20,NARANJA,ORANGE,Female,Adult,SHE,T-TRICOT,Tops,Sweaters and Cardigans,Sweater,Sweater,datathon/images/2023_57007745_20.jpg,[3225],[0.06955977 3.5047257  0.5737636  ... 0.4904562  0.12399428 0.17170441]
57026014-02,02,OFFWHITE,WHITE,Unisex,Adult,HOME,P-PLANA,Home,Decor,Deco Textiles,Carpet Yarn,datathon/images/2023_57026014_02.jpg,[4328],"[4.0763374e-02 1.3953114e-01 0.0000000e+00 ... 2.7707269e+00 1.0273613e-03
 7.9072911e-01]"
57083821-35,35,TOPO,BROWN,Female,Adult,SHE,K-CIRCULAR,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Dresses,Dress,datathon/images/2023_57083821_35.jpg,"[5717, 7068]",[0.04252408 1.8235011  0.05528025 ... 1.1343055  0.45474872 0.93948466]
57005155-43,43,VERDE,GREEN,Female,Adult,SHE,P-PLANA,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Dresses,Dress,datathon/images/2023_57005155_43.jpg,[2973],[0.26014116 0.47126472 0.40535125 ... 0.96833384 0.8348839  0.6411205 ]
53060511-08,08,BEIGE,WHITE,Female,Adult,SHE,C-COMPLEMENTOS,"Accesories, Swim and Intimate",Accessories,Bags,Handbag,datathon/images/2019_53060511_08.jpg,"[2, 140, 1249, 1612, 2270, 435, 1193, 377, 1166, 13, 24, 56, 151, 153, 384, 494, 499, 561, 824, 832, 835, 852, 974, 997, 1014, 1023, 1052, 1145, 1164, 1177, 1242, 1256, 1261, 1266, 1352, 1371, 1389, 1412, 1422, 1554, 1610, 1615, 1616, 1742, 1746, 1957, 2013, 2089, 2162, 2217, 2445, 2469, 2482]",[0.00358323 0.11423358 0.04092031 ... 0.02939754 0.33834141 0.5046673 ]
41065027-19,19,CURRY,YELLOW,Female,Adult,SHE,P-PLANA,Outerwear,Jackets and Blazers,Jackets,Jacket,datathon/images/2019_41065027_19.jpg,[208],[0.22349948 2.745002   0.4590347  ... 0.6856468  0.03867402 0.50971115]
51080606-02,02,OFFWHITE,WHITE,Female,Adult,SHE,P-PLANA,Bottoms,Trousers & leggings,Trousers,Trousers,datathon/images/2019_51080606_02.jpg,[429],[0.02747023 0.2105199  1.0672666  ... 0.31500122 0.2870659  0.7839084 ]
51000637-99,99,NEGRO,GREY,Female,Adult,SHE,K-CIRCULAR,Tops,T-shirts,T-shirt,T-Shirt,datathon/images/2019_51000637_99.jpg,[12],[0.04611661 3.6044335  0.01901603 ... 1.3497552  0.05418402 0.74207854]
41087039-12,12,AMARILLO,YELLOW,Female,Adult,SHE,P-PLANA,Tops,Shirts,Shirt,Blouse,datathon/images/2019_41087039_12.jpg,"[503, 431, 497, 1577]",[0.64229107 0.8237774  0.25522783 ... 0.9408287  0.17360865 0.7264285 ]
53040712-OR,OR,ORO,WHITE,Female,Adult,SHE,C-COMPLEMENTOS,"Accesories, Swim and Intimate",Accessories,Jewellery,Earrings,datathon/images/2019_53040712_OR.jpg,"[508, 1609, 2240, 23, 836, 1365, 1833, 1967, 2166, 2442, 835, 2011, 277, 278, 279, 337, 613, 1260, 1396, 2416, 336, 684, 1238, 1393, 133, 327, 1649, 1818, 2023, 2438, 645, 1741, 1839, 2228, 2219, 62, 64, 132, 285, 843, 1217, 1778, 1807, 1970, 842, 1362, 2185, 2220, 1651, 2074, 1811]",[0.02957834 0.28286678 0.37434813 ... 0.56181014 0.37832537 0.07153846]
53070803-52,52,AZUL,BLUE,Female,Adult,SHE,P-PLANA,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Dresses,Dress,datathon/images/2019_53070803_52.jpg,[2021],[0.01815768 1.283612   0.07170497 ... 0.7431133  0.19565164 1.3073225 ]
53030908-01,01,BLANCO,WHITE,Female,Adult,SHE,P-PLANA,Tops,Shirts,Shirt,Blouse,datathon/images/2019_53030908_01.jpg,"[1250, 717, 2461, 71]",[0.22472204 1.2654594  0.03481962 ... 0.3107149  0.37012252 0.99528795]
53030799-87,87,CORAL,PINK,Female,Adult,SHE,P-PLANA,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Dresses,Dress,datathon/images/2019_53030799_87.jpg,[1231],[0.47072124 2.9169836  0.22106522 ... 1.2287446  0.22575769 0.9899427 ]
53091008-05,05,CRUDO,WHITE,Female,Adult,SHE,C-COMPLEMENTOS,"Accesories, Swim and Intimate",Accessories,Wallets & cases,Cosmetic bag,datathon/images/2019_53091008_05.jpg,"[1415, 1624, 1842, 2449, 2450]",[0.02597666 0.2924664  0.02847791 ... 0.3915821  0.39727402 1.8721051 ]
51051013-01,01,BLANCO,WHITE,Female,Adult,SHE,K-CIRCULAR,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Dresses,Dress,datathon/images/2019_51051013_01.jpg,[281],[0.2888116  1.6073307  0.02646254 ... 0.60158974 0.0960193  1.9420094 ]
53071096-OR,OR,ORO,WHITE,Female,Adult,SHE,C-COMPLEMENTOS,"Accesories, Swim and Intimate",Accessories,Jewellery,Ring,datathon/images/2019_53071096_OR.jpg,"[2252, 807, 1259, 1850, 2400, 1045, 1046, 1047, 1264, 1417, 1849, 1915, 2050, 2260, 2457, 2495, 4570, 584, 898, 1062, 1335, 1442, 1443, 1625, 1634, 1655, 1944, 2070, 2117, 2232, 5304, 5974, 708, 710, 769, 2303, 7126, 1430, 5869, 6302, 1500, 2313, 2896, 4599, 7616, 2002, 707, 7089, 1454, 2541, 3757, 1078, 1664, 2321, 7088, 4676, 2098, 2310, 2488]",[0.04066109 0.         0.04359093 ... 1.9992423  0.27622756 0.18906021]
53005761-92,92,GRIS,GREY,Female,Adult,SHE,P-PLANA,Bottoms,Trousers & leggings,Trousers,Trousers,datathon/images/2019_53005761_92.jpg,"[3884, 766]",[0.2417336  0.5161156  0.0439615  ... 0.16673788 0.46375057 1.8755571 ]
51031116-02,02,OFFWHITE,WHITE,Female,Adult,SHE,P-PLANA,Tops,Tops,Tops,Top,datathon/images/2019_51031116_02.jpg,[165],"[0.0000000e+00 8.5281092e-01 1.5086496e-02 ... 1.5631284e+00 1.5440163e-03
 3.1935215e-01]"
51053788-99,99,NEGRO,GREY,Female,Adult,SHE,P-PLANA,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Dresses,Dress,datathon/images/2019_51053788_99.jpg,[308],[0.3207703  2.63138    0.11908258 ... 0.36286616 0.7673703  1.5057461 ]
51005036-CO,CO,COBRE,BROWN,Female,Adult,SHE,P-PLANA,Tops,Shirts,Shirt,Blouse,datathon/images/2019_51005036_CO.jpg,"[7813, 552, 5391]",[0.02522619 0.32591507 0.02101587 ... 0.8036398  0.32709724 0.4163686 ]
53081146-30,30,MARRON,BROWN,Female,Adult,SHE,C-COMPLEMENTOS,"Accesories, Swim and Intimate",Accessories,Belts and Ties,Belt,datathon/images/2019_53081146_30.jpg,"[1258, 1532, 2064]",[0.03823869 0.21357967 0.12874809 ... 0.2433434  0.3266211  0.01818669]
53025768-56,56,NAVY,BLUE,Female,Adult,SHE,K-CIRCULAR,Tops,T-shirts,T-shirt,T-Shirt,datathon/images/2019_53025768_56.jpg,[1131],[0.04336212 4.8242116  0.2626873  ... 0.77280426 0.0943641  1.2151647 ]
57045910-96,96,GRIS OSCURO VIGORE,GREY,Female,Adult,SHE,K-CIRCULAR,Tops,Sweaters and Cardigans,Sweatshirts,Sweatshirt,datathon/images/2019_57045910_96.jpg,[5305],[0.03121333 3.2727165  0.2762782  ... 0.19046424 0.16228375 0.9775448 ]
57065910-99,99,NEGRO,GREY,Female,Adult,SHE,C-COMPLEMENTOS,"Accesories, Swim and Intimate",Accessories,Footwear,Ankle Boots,datathon/images/2019_57065910_99.jpg,"[942, 2334, 3281, 6396]",[0.01035141 0.06315936 0.14672336 ... 0.64375395 0.04899302 0.2695522 ]
57037880-OR,OR,ORO,WHITE,Female,Adult,SHE,C-COMPLEMENTOS,"Accesories, Swim and Intimate",Accessories,Jewellery,Earrings,datathon/images/2019_57037880_OR.jpg,"[3729, 7763, 4200, 4785, 4608, 3894, 7334, 7768, 6131, 2155, 4293, 7543, 4857, 7344, 7352]",[0.20736228 0.16298927 0.13223173 ... 0.44132745 1.5649143  0.25249404]
67040559-16,16,OCRE,YELLOW,Female,Adult,SHE,C-COMPLEMENTOS,"Accesories, Swim and Intimate",Accessories,Bags,Handbag,datathon/images/2020_67040559_16.jpg,"[7381, 5513, 6967, 3355, 3356]",[0.11732897 0.22403306 0.22985722 ... 1.3054105  0.04104874 0.08338294]
57040026-30,30,MARRON,BROWN,Female,Adult,SHE,C-COMPLEMENTOS,"Accesories, Swim and Intimate",Accessories,"Hats, scarves and gloves",Kerchief,datathon/images/2023_57040026_30.jpg,[4873],[0.01891959 0.6030569  0.09409122 ... 0.07485007 0.         1.2774428 ]
47085870-TC,TC,TEJANO CLARO,BLUE,Female,Adult,SHE,J-JEANS,Outerwear,Jackets and Blazers,Vest,Vest,datathon/images/2023_47085870_TC.jpg,[3962],[0.03765001 1.876287   0.02011554 ... 0.00852527 0.08287215 0.17739911]
47026326-02,02,OFFWHITE,WHITE,Female,Adult,SHE,P-PLANA,Bottoms,Trousers & leggings,Trousers,Trousers,datathon/images/2023_47026326_02.jpg,"[6210, 4122, 5014, 2833]",[0.20676117 0.8237067  0.09267417 ... 0.1393647  0.5845939  2.1362607 ]
57030103-OR,OR,ORO,WHITE,Female,Adult,SHE,C-COMPLEMENTOS,"Accesories, Swim and Intimate",Accessories,Footwear,Sandals,datathon/images/2023_57030103_OR.jpg,"[2645, 4437, 4913]",[0.22963662 0.16446051 1.4834343  ... 0.5591335  0.06238532 0.521655  ]
57040278-99,99,NEGRO,GREY,Female,Adult,SHE,C-COMPLEMENTOS,"Accesories, Swim and Intimate",Accessories,Bags,Crossbody bag,datathon/images/2023_57040278_99.jpg,"[4982, 6623, 6276, 4506, 6282, 4244, 5881, 5106, 5882, 5188, 5189, 7103, 5847, 6338, 2721, 2722, 2800, 3379, 3400, 3478, 3971, 4430, 5132, 5138, 5550, 5713, 7401, 7555, 4554, 3600, 3558, 4248, 4590, 4644, 5295, 5705, 6188, 6362, 6740, 7570, 7652, 2733, 3719, 3790, 5539, 5851, 5896, 6257, 6844]",[0.08844113 0.15248603 0.06166121 ... 0.05068834 0.4322401  0.19316433]
57040272-99,99,NEGRO,GREY,Female,Adult,SHE,K-CIRCULAR,Bottoms,Trousers & leggings,Trousers,Trousers,datathon/images/2023_57040272_99.jpg,"[4973, 5676, 3421, 6435, 6370]",[0.23877087 1.0208774  0.01531642 ... 0.         0.7399965  0.71997684]
